attribution_id,strategy_id,regime,granularity,scope,trade_count,win_rate,profit_factor,sharpe,expectancy,max_drawdown,avg_r,win_rate_shrunk,profit_factor_shrunk,sharpe_shrunk,low_confidence,model_version,qualification_run_id,created_at,recovery_factor,oos_months
3540,23,Trending-Up,D1,PORTFOLIO,2,0.5,0.8888436962365341,-0.05887339861878082,-0.055699740487906324,0.010021877050973522,0.8888436962365341,0.5446428571428572,1.0311256896000245,0.038348858244753245,True,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,-0.12006418600468005,11.99
3541,23,UNKNOWN,D1,PORTFOLIO,21,0.5714285714285714,1.2055923110943945,0.15512397927492236,0.05373318835756954,0.026141969390204883,0.9041942333207958,0.5714285714285714,1.2055923110943945,0.15512397927492236,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,0.41444562451295974,59.92
3542,24,High-Vol,H4,PORTFOLIO,22,0.5454545454545454,1.0973344915617922,0.1509148872093889,0.04465139782173671,0.051263684872630555,0.9144454096348267,0.5454545454545454,1.0973344915617922,0.1509148872093889,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,0.17229263108951737,23.62
3543,24,Ranging,H4,PORTFOLIO,68,0.4117647058823529,0.6636128755720314,-1.178159614743642,-0.18783854486842522,0.13939786993512193,0.9480183936743306,0.4117647058823529,0.6636128755720314,-1.178159614743642,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,-0.8795296647612127,23.62
3544,24,Trending-Down,H4,PORTFOLIO,6,0.5,0.7246757684437891,-0.2503347008358743,-0.13898227836017701,0.017992067234869014,0.7246757684437891,0.5,0.7246757684437891,-0.2503347008358743,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,-0.4748461263876499,23.62
3545,24,UNKNOWN,H4,PORTFOLIO,256,0.546875,0.928968743573388,-0.2538374831052301,-0.03219142805252109,0.18498010359881953,0.769716958960807,0.546875,0.928968743573388,-0.2538374831052301,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,-0.4797470779221079,60.02
3546,25,Ranging,D1,PORTFOLIO,6,0.3333333333333333,0.2163258211401082,-1.2430244373726438,-0.8429553602699776,0.05986161440549816,0.4326516422802164,0.3333333333333333,0.2163258211401082,-1.2430244373726438,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,-0.8391648341085572,11.37
3547,25,Trending-Up,D1,PORTFOLIO,1,0.0,0.0,,-1.2126664305273318,0.012126664305273316,0.0,0.19607843137254902,0.3410262273576832,-0.7162228680885697,True,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,-1.0,5.95
3548,25,UNKNOWN,D1,PORTFOLIO,10,0.2,0.5665820146701822,-0.407557109089571,-0.47962265370133694,0.0874263884762204,2.266328058680729,0.2,0.5665820146701822,-0.407557109089571,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,-0.5595980822297448,35.91
3549,26,High-Vol,D1,PORTFOLIO,31,0.4838709677419355,0.2490481422345537,-2.1385128763115633,-0.3500784328257961,0.10516298522623177,0.2656513517168573,0.4838709677419355,0.2490481422345537,-2.1385128763115633,False,hmm-v1.0.0,7fde532c-bae1-4d43-a687-13166858af4d,2026-08-24 10:20:52.898244+00:00,-0.9850539654859931,23.36
